answer_single_number_rate,call_index,dataset_role,dense_wrong_reward_std,empty_response_rate,extracted_none_rate,fallback_guarded_wrong_reward_std,fallback_number_used_rate,fallback_numeric_exact_rate,format_accuracy,guarded_wrong_reward_std,no_close_answer_rate,numeric_exact_rate,overlong_rate_1200,overlong_rate_1600,parser_false_negative_rate,reward_format_leakage,reward_hacking_rate,reward_mean,reward_mode,reward_numeric_margin,robust_numeric_exact_rate,rows,run_id
0.375,812,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.6776309271789384,0.0,0.625,2.676394204428787,0.0,0.0,0.0,1.1293848786315641,0.0,0.125,0.625,0.625,0.0,,0.0,0.2874999977648258,gsm8k_verifiable_format,1.2714285467352187,0.125,8,R4_r12_format_lr3e-6_rollout320
1.0,813,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,1.2999999523162842,gsm8k_verifiable_format,,1.0,8,R4_r12_format_lr3e-6_rollout320
1.0,814,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.0,0.0,0.0,2.4803918541230536,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,,0.0,0.5874999947845936,gsm8k_verifiable_format,0.8142856657505035,0.125,8,R4_r12_format_lr3e-6_rollout320
1.0,815,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,1.3249999582767487,gsm8k_verifiable_format,,1.0,8,R4_r12_format_lr3e-6_rollout320
1.0,816,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.0,0.0,0.0,3.247595264191645,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,,0.0,0.6874999962747097,gsm8k_verifiable_format,0.9499999731779099,0.25,8,R4_r12_format_lr3e-6_rollout320
0.75,817,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.8964214570007952,0.0,0.25,2.572199630180364,0.0,0.0,0.0,1.416916744634098,0.0,0.125,0.5,0.25,0.0,,0.0,0.4374999962747097,gsm8k_verifiable_format,0.985714235476085,0.125,8,R4_r12_format_lr3e-6_rollout320
1.0,818,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,1.3124999552965164,gsm8k_verifiable_format,,1.0,8,R4_r12_format_lr3e-6_rollout320
0.875,819,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],0.49607837082461076,0.0,0.125,0.24803918541230538,0.0,0.0,0.0,0.8267972847076845,0.0,0.0,0.0,0.0,0.0,,0.0,0.3375000050291419,gsm8k_verifiable_format,,0.0,8,R4_r12_format_lr3e-6_rollout320
1.0,820,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,1.337499961256981,gsm8k_verifiable_format,,1.0,8,R4_r12_format_lr3e-6_rollout320
1.0,821,['train' 'train' 'train' 'train' 'train' 'train' 'train' 'train'],,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,1.399999976158142,gsm8k_verifiable_format,,1.0,8,R4_r12_format_lr3e-6_rollout320
