answer_format,extracted_none,format_ok,n,numeric,numeric_exact,reasoning_format,reward_recomputed,reward_total,robust_numeric_exact,role,rollouts_seen,trace_call_index
0.17589285714285716,0.11011904761904762,0.0,8,0.6149553571428571,0.5446428571428571,0.08169642857142859,0.8725446428571428,0.87254462075708,0.5446428571428571,train,304.1658396736134,410
0.1761764705882353,0.10882352941176471,0.0,8,0.6115441176470588,0.5411764705882353,0.0825,0.8702205882352941,0.8702205662725164,0.5411764705882353,train,304.9077075752564,411
0.17645348837209304,0.10755813953488372,0.0,8,0.6095203488372093,0.5392441860465116,0.08386627906976746,0.8698401162790698,0.8698400944677117,0.5392441860465116,train,305.6495754768993,412
0.1767241379310345,0.10632183908045977,0.0,8,0.6140086206896551,0.5445402298850575,0.08477011494252874,0.8755028735632184,0.8755028516257546,0.5445402298850575,train,306.3914433785423,413
0.17698863636363638,0.10511363636363637,0.0,8,0.6183948863636364,0.5497159090909091,0.08579545454545455,0.8811789772727273,0.8811789552458901,0.5497159090909091,train,307.13331128018524,414
0.17724719101123595,0.10393258426966293,0.0,8,0.6138342696629213,0.5449438202247191,0.08693820224719102,0.8780196629213484,0.8780196411168893,0.5449438202247191,train,307.87517918182823,415
0.17750000000000002,0.10277777777777777,0.0,8,0.618125,0.55,0.08805555555555557,0.8836805555555556,0.8836805336953452,0.55,train,586.0756422979381,790
0.17747252747252748,0.10302197802197802,0.0,8,0.6210851648351648,0.5535714285714286,0.0885989010989011,0.8871565934065935,0.8871565714918568,0.5535714285714286,train,586.817510199581,791
0.17771739130434783,0.10190217391304347,0.0,8,0.6252038043478261,0.5584239130434783,0.08980978260869567,0.8927309782608696,0.8927309563251861,0.5584239130434783,train,587.559378101224,792
0.17795698924731185,0.10080645161290322,0.0,8,0.6195564516129032,0.5524193548387096,0.09099462365591399,0.8885080645161291,0.888508042816313,0.5524193548387096,train,588.301246002867,793
0.17819148936170215,0.09973404255319149,0.0,8,0.6236037234042553,0.5571808510638298,0.09215425531914895,0.8939494680851064,0.8939494463625027,0.5571808510638298,train,589.0431139045098,794
0.1768421052631579,0.10657894736842105,0.0,8,0.6180921052631579,0.5513157894736842,0.09078947368421054,0.8857236842105264,0.8857236627244244,0.5513157894736842,train,589.7849818061528,795
0.17708333333333334,0.10546875,0.0,8,0.6220703125,0.5559895833333334,0.09192708333333334,0.8910807291666667,0.8910807076560255,0.5559895833333334,train,590.5268497077958,796
0.177319587628866,0.10438144329896908,0.0,8,0.6259664948453608,0.5605670103092784,0.09304123711340208,0.8963273195876289,0.8963272980529546,0.5605670103092784,train,591.2687176094387,797
0.17757731958762887,0.10309278350515463,0.0,8,0.6317654639175257,0.5682989690721649,0.09445876288659795,0.9038015463917526,0.9038015247188201,0.5682989690721649,train,592.0105855110817,798
0.17757731958762887,0.10309278350515463,0.0,8,0.6317654639175257,0.5682989690721649,0.09548969072164949,0.9048324742268041,0.9048324527996641,0.5682989690721649,train,592.7524534127247,799
0.17783505154639176,0.1018041237113402,0.0,8,0.6298324742268041,0.5682989690721649,0.0963917525773196,0.9040592783505155,0.9040592569694614,0.5682989690721649,train,593.4943213143677,800
0.1779639175257732,0.1018041237113402,0.0,8,0.6294458762886598,0.5695876288659794,0.09768041237113403,0.905090206185567,0.9050901846806567,0.5695876288659794,train,594.2361892160106,801
0.17770618556701032,0.10309278350515463,0.0,8,0.6278994845360825,0.5657216494845361,0.09793814432989692,0.9035438144329897,0.9035437929818464,0.5657216494845361,train,594.9780571176535,802
0.17835051546391753,0.10051546391752578,0.0,8,0.6352448453608247,0.5734536082474226,0.10000000000000002,0.9135953608247424,0.9135953391105244,0.5734536082474226,train,595.7199250192965,803
0.17835051546391753,0.10051546391752578,0.0,8,0.6364046391752577,0.5747422680412371,0.10103092783505156,0.9157860824742269,0.915786060821457,0.5747422680412371,train,596.4617929209395,804
0.17835051546391753,0.10051546391752578,0.0,8,0.6352448453608247,0.5734536082474226,0.10193298969072166,0.915528350515464,0.9155283291084865,0.5734536082474226,train,597.2036608225825,805
0.17783505154639176,0.1018041237113402,0.0,8,0.635631443298969,0.5734536082474226,0.10064432989690723,0.9141108247422681,0.9141108032901647,0.5734536082474226,train,597.9455287242254,806
