source,run,metric,tag,step,wall_time,value
tensorboard,baseline,mean_reward,rewards/train/score/mean,2895,1780948464.4517694,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2896,1780948464.54436,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2897,1780948465.2226558,0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2898,1780948465.316075,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2899,1780948465.4085326,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2900,1780948465.5017784,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2901,1780948466.3232245,1.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,2902,1780948466.4160664,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2903,1780948466.8593783,-0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2904,1780948466.9523191,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2905,1780948467.0448883,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2906,1780948467.7847703,3.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,2907,1780948467.8776653,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2908,1780948467.9702046,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2909,1780948468.5953772,3.75
tensorboard,baseline,mean_reward,rewards/train/score/mean,2910,1780948468.6886132,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2911,1780948468.7812464,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2912,1780948468.8752618,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2913,1780948468.967339,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2914,1780948469.0603774,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2915,1780948469.1533337,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2916,1780948470.5264611,9.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,2917,1780948470.619749,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2918,1780948470.7128868,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2919,1780948472.141575,3.75
tensorboard,baseline,mean_reward,rewards/train/score/mean,2920,1780948472.2343504,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2921,1780948473.2639456,9.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,2922,1780948473.3578923,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2923,1780948473.451231,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2924,1780948473.545798,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2925,1780948474.2417214,-1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2926,1780948474.7547634,-1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2927,1780948474.849101,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2928,1780948474.9413228,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2929,1780948475.034011,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2930,1780948475.1262345,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2931,1780948475.2189708,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2932,1780948475.3119242,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2933,1780948475.9369035,-1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2934,1780948476.029932,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2935,1780948476.1226335,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2936,1780948476.2155545,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2937,1780948476.6198912,-2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,2938,1780948476.7133386,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2939,1780948476.806072,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2940,1780948476.8990614,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2941,1780948476.9912677,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2942,1780948477.0844038,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2943,1780948477.177214,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2944,1780948628.4184124,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2945,1780948628.5200436,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2946,1780948629.19839,-1.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,2947,1780948629.290769,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2948,1780948629.3824887,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2949,1780948630.5232868,2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,2950,1780948630.615338,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2951,1780948631.5257664,2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,2952,1780948632.4153354,-1.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,2953,1780948632.5068293,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2954,1780948633.3198886,-0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2955,1780948633.4118745,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2956,1780948633.503645,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2957,1780948633.594584,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2958,1780948633.6862018,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2959,1780948633.7769876,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2960,1780948633.8680136,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2961,1780948633.9590364,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2962,1780948634.0505447,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2963,1780948634.1419177,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2964,1780948634.233155,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2965,1780948634.9534667,1.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,2966,1780948635.7395463,3.75
tensorboard,baseline,mean_reward,rewards/train/score/mean,2967,1780948635.8310463,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2968,1780948636.8767614,7.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,2969,1780948637.4722784,0.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,2970,1780948639.1270123,-1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2971,1780948639.218609,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2972,1780948639.309757,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2973,1780948639.9709878,-1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2974,1780948640.062685,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2975,1780948640.1538575,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2976,1780948640.2455156,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2977,1780948640.3368716,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2978,1780948640.427957,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2979,1780948642.090029,1.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,2980,1780948642.9327667,3.75
tensorboard,baseline,mean_reward,rewards/train/score/mean,2981,1780948644.5911646,-2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,2982,1780948645.2754877,-1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2983,1780948645.3669524,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2984,1780948645.4583235,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2985,1780948646.7643867,3.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2986,1780948646.8556201,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2987,1780948646.9470682,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2988,1780948647.0380378,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2989,1780948648.0925672,1.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,2990,1780948648.1841393,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2991,1780948648.9161532,0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2992,1780948704.0614746,0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2993,1780948704.1544576,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2994,1780948704.7908907,1.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,2995,1780948704.8823538,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2996,1780948705.6905706,3.75
tensorboard,baseline,mean_reward,rewards/train/score/mean,2997,1780948705.7819624,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2998,1780948705.8727539,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,2999,1780948706.8571892,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3000,1780948708.3876293,-0.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,3001,1780948709.9696162,-2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,3002,1780948710.0632436,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3003,1780948710.7166185,3.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,3004,1780948710.810372,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3005,1780948711.5118263,6.875
tensorboard,baseline,mean_reward,rewards/train/score/mean,3006,1780948712.1286318,1.125
tensorboard,baseline,mean_reward,rewards/train/score/mean,3007,1780948712.2236097,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3008,1780948852.7000535,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3009,1780948852.8037288,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3010,1780948852.8982508,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3011,1780948852.9916685,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3012,1780948853.0852957,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3013,1780948853.17871,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3014,1780948854.0642653,5.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,3015,1780948854.1578395,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3016,1780948854.2513707,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3017,1780948854.8662927,3.75
tensorboard,baseline,mean_reward,rewards/train/score/mean,3018,1780948854.9606912,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3019,1780948855.0557973,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3020,1780948855.6843445,-2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,3021,1780948855.7777474,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3022,1780948856.3276768,-0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3023,1780948857.6969252,6.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3024,1780948857.7904463,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3025,1780948857.8840725,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3026,1780948857.9781878,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3027,1780948858.0699894,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3028,1780948858.5934536,-1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3029,1780948858.6856666,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3030,1780948858.7784636,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3031,1780948858.8713667,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3032,1780948858.9644084,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3033,1780948859.057449,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3034,1780948860.4637988,-0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3035,1780948860.5566409,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3036,1780948860.6494496,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3037,1780948860.7419014,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3038,1780948861.5894182,1.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,3039,1780948861.6819878,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3040,1780948863.345692,-0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3041,1780948864.9339113,-0.75
tensorboard,baseline,mean_reward,rewards/train/score/mean,3042,1780948865.407476,-1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3043,1780948865.5002117,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3044,1780948866.2105424,3.75
tensorboard,baseline,mean_reward,rewards/train/score/mean,3045,1780948867.4120576,2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,3046,1780948869.078305,1.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,3047,1780948869.917444,3.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,3048,1780948870.0112536,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3049,1780948871.0753386,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3050,1780948871.1680794,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3051,1780948871.745055,0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3052,1780948871.8384247,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3053,1780948871.931178,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3054,1780948872.5336077,6.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,3055,1780948872.6264732,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3056,1780948872.7199378,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3057,1780948872.812785,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3058,1780948873.518912,2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,3059,1780948873.6122057,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3060,1780948873.705377,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3061,1780948873.7982314,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3062,1780948873.8917387,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3063,1780948873.9854858,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3064,1780948874.078162,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3065,1780948874.1706421,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3066,1780948874.2650876,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3067,1780948874.761419,-0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3068,1780948874.855455,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3069,1780948875.565362,-1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3070,1780948875.6584232,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3071,1780948876.0912325,-1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3072,1780949014.3349988,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3073,1780949015.0690682,9.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,3074,1780949015.1638622,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3075,1780949015.2580204,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3076,1780949015.35273,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3077,1780949015.4469862,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3078,1780949015.5414455,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3079,1780949015.636174,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3080,1780949015.7306552,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3081,1780949015.8252068,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3082,1780949016.47039,-2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,3083,1780949016.5647113,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3084,1780949016.6588302,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3085,1780949017.8457003,-0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3086,1780949017.94074,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3087,1780949019.142506,1.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,3088,1780949020.8042254,-2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,3089,1780949022.9695616,0.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,3090,1780949024.62941,-1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3091,1780949025.1326995,-0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3092,1780949025.2248106,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3093,1780949026.0568817,3.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,3094,1780949026.147461,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3095,1780949026.2389476,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3096,1780949026.329913,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3097,1780949026.4215033,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3098,1780949026.5127673,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3099,1780949026.6042576,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3100,1780949027.0019178,-2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,3101,1780949027.0929675,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3102,1780949027.1844773,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3103,1780949027.2758675,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3104,1780949027.366963,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3105,1780949027.8045306,-2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,3106,1780949027.897344,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3107,1780949027.9888468,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3108,1780949028.4604065,-0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3109,1780949029.460448,1.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,3110,1780949029.5521405,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3111,1780949029.6436539,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3112,1780949029.7355957,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3113,1780949029.8276281,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3114,1780949029.919265,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3115,1780949030.0110958,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3116,1780949030.1021774,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3117,1780949030.6987758,0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3118,1780949030.7908614,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3119,1780949030.8824854,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3120,1780949030.9742818,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3121,1780949031.0659924,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3122,1780949031.1575217,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3123,1780949031.7907379,-1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3124,1780949032.4187376,3.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3125,1780949034.076878,-1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3126,1780949034.168275,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3127,1780949034.2593625,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3128,1780949034.351392,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3129,1780949034.8548105,-1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3130,1780949034.9464304,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3131,1780949035.5068815,2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,3132,1780949035.597947,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3133,1780949035.6893473,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3134,1780949035.7819972,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3135,1780949035.8733714,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3136,1780949180.7113264,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3137,1780949180.8108656,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3138,1780949180.900576,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3139,1780949180.9913266,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3140,1780949181.0822475,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3141,1780949181.5065136,-1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3142,1780949181.5979168,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3143,1780949181.6873205,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3144,1780949181.7779884,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3145,1780949181.8674836,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3146,1780949181.9583313,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3147,1780949182.0476437,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3148,1780949183.705332,-2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,3149,1780949183.7955189,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3150,1780949183.8850965,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3151,1780949183.9748187,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3152,1780949184.0645003,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3153,1780949184.154146,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3154,1780949184.2433758,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3155,1780949184.3325753,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3156,1780949184.422105,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3157,1780949185.3127596,3.75
tensorboard,baseline,mean_reward,rewards/train/score/mean,3158,1780949185.402758,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3159,1780949185.4925478,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3160,1780949185.5823872,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3161,1780949187.2395754,-1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3162,1780949187.9605122,-1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3163,1780949188.049638,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3164,1780949188.1397858,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3165,1780949188.229023,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3166,1780949188.4490848,-1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3167,1780949188.539374,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3168,1780949188.6286728,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3169,1780949189.3495283,1.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,3170,1780949189.4396284,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3171,1780949190.1762655,0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3172,1780949190.2659502,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3173,1780949190.3551464,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3174,1780949191.148477,-2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,3175,1780949191.2384,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3176,1780949192.0312443,9.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,3177,1780949192.9587417,4.75
tensorboard,baseline,mean_reward,rewards/train/score/mean,3178,1780949193.0497382,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3179,1780949194.2122126,4.75
tensorboard,baseline,mean_reward,rewards/train/score/mean,3180,1780949195.7320135,2.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,3181,1780949197.3905077,-2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,3182,1780949197.4808714,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3183,1780949197.5705562,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3184,1780949198.3242488,9.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,3185,1780949198.4136543,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3186,1780949198.5038893,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3187,1780949200.1594322,1.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,3188,1780949200.2496283,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3189,1780949200.7385614,2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,3190,1780949201.1927378,-1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3191,1780949201.6442397,-1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3192,1780949201.734831,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3193,1780949203.3946788,3.75
tensorboard,baseline,mean_reward,rewards/train/score/mean,3194,1780949203.792303,-0.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,3195,1780949203.8820553,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3196,1780949203.9711769,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3197,1780949204.060828,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3198,1780949204.8378108,1.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,3199,1780949204.927232,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3200,1780949350.1527913,9.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,3201,1780949350.2531376,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3202,1780949350.9254858,-1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3203,1780949351.015238,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3204,1780949351.105257,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3205,1780949352.4106503,1.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,3206,1780949352.5010715,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3207,1780949354.161839,1.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,3208,1780949355.6289558,3.75
tensorboard,baseline,mean_reward,rewards/train/score/mean,3209,1780949356.7053504,6.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,3210,1780949356.79574,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3211,1780949356.884716,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3212,1780949356.9742436,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3213,1780949357.0636349,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,3214,1780949357.1532567,-2.5
