eval_advantage_std,eval_all_correct_group_rate,eval_all_wrong_group_rate,eval_check_answer,eval_check_numbers,eval_completion_length,eval_empty_response_rate,eval_extracted_none_rate,eval_format_accuracy,eval_frac_reward_zero_std,eval_has_solution_end_rate,eval_kl,eval_loss,eval_match_format_approx,eval_match_format_exact,eval_numeric_exact_rate,eval_numeric_partial_rate,eval_pg_clipfrac,eval_reward_mean,eval_reward_score,eval_reward_std,jax_orbax_write_gbytes,jax_orbax_write_gbytes_per_sec,step,train_advantage_std,train_all_correct_group_rate,train_all_wrong_group_rate,train_check_answer,train_check_numbers,train_completion_length,train_empty_response_rate,train_extracted_none_rate,train_format_accuracy,train_frac_reward_zero_std,train_has_solution_end_rate,train_kl,train_loss,train_match_format_approx,train_match_format_exact,train_numeric_exact_rate,train_numeric_partial_rate,train_pg_clipfrac,train_reward_mean,train_reward_score,train_reward_std
,,,,,,,,,,,,,,,,,,,,,,,2918,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2919,0.7071067094802856,0.0,0.0,1.5,0.75,539.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,1.5,0.5,0.5,0.0,0.9375,3.75,5.25
,,,,,,,,,,,,,,,,,,,,,,,2920,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6548845171928406,0.054119739681482315,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2921,0.0,1.0,0.0,3.0,1.5,441.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.5,3.0,1.0,1.0,0.0,2.25,9.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,2922,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6265007257461548,0.050071924924850464,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2923,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2925,0.0,0.0,1.0,0.0,0.0,278.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,-0.375,-1.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2926,0.0,0.0,1.0,0.0,0.0,205.0,0.0,1.0,0.0,1.0,0.0,0.9229376316070557,0.07424698024988174,-1.5,0.0,0.0,0.0,0.0,-0.375,-1.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2927,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.220768928527832,0.09761156141757965,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2928,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2929,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2930,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2931,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2932,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2933,0.0,0.0,1.0,0.0,0.0,228.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,-0.375,-1.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2934,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6795530319213867,0.055828627198934555,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2935,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2936,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2937,0.7071057558059692,0.0,1.0,0.0,0.0,75.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-0.5,-2.0,0.5
,,,,,,,,,,,,,,,,,,,,,,,2938,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0760180950164795,-0.6210242509841919,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2939,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2940,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2941,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2942,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2943,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
0.20230047404766083,0.03743315488100052,0.874331533908844,0.0992647036910057,0.12232620269060135,131.20855712890625,0.614973247051239,0.76871657371521,0.12834224104881287,0.7139037251472473,0.13903743028640747,0.0,0.0,-1.5681818723678589,0.3850267231464386,0.08155079931020737,0.0882352963089943,0.0,-0.24039104580879211,-0.9615641832351685,0.6179812550544739,,,2944,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2945,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2946,0.707106351852417,0.0,0.0,0.0,0.75,268.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.5,0.5,0.0,-0.3125,-1.25,1.25
,,,,,,,,,,,,,,,,,,,,,,,2947,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7085561752319336,0.05717737227678299,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2948,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2949,0.7071064710617065,0.0,1.0,-0.5,0.0,385.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.5,2.0,1.5
,,,,,,,,,,,,,,,,,,,,,,,2950,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.504229724407196,0.04170845076441765,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2951,0.7071064710617065,0.0,1.0,-0.5,0.0,327.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.5,2.0,1.5
,,,,,,,,,,,,,,,,,,,,,,,2952,0.7071064710617065,0.0,1.0,0.0,0.0,195.5,0.5,0.5,0.0,0.0,0.0,0.6935879588127136,0.05688317492604256,-1.0,0.0,0.0,0.0,0.0,-0.25,-1.0,1.5
,,,,,,,,,,,,,,,,,,,,,,,2953,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.691531777381897,-0.65178382396698,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2954,0.7071062922477722,0.0,1.0,0.0,0.0,307.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,-0.125,-0.5,1.0
,,,,,,,,,,,,,,,,,,,,,,,2955,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.8466070890426636,0.0692967101931572,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2956,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2957,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2958,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2959,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2960,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2961,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2962,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2963,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2964,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2965,0.7071065902709961,0.0,1.0,-0.5,0.0,288.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.25,1.0,2.5
,,,,,,,,,,,,,,,,,,,,,,,2966,0.7071067094802856,0.0,0.0,1.5,0.75,240.5,0.0,0.5,0.5,0.0,0.5,0.7285403609275818,0.05854840204119682,0.0,1.5,0.5,0.5,0.0,0.9375,3.75,5.25
,,,,,,,,,,,,,,,,,,,,,,,2967,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7283511757850647,0.0619574598968029,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2968,0.7071065306663513,0.0,0.0,1.75,0.75,443.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.5,3.0,0.5,1.0,0.0,1.75,7.0,2.0
,,,,,,,,,,,,,,,,,,,,,,,2969,0.7071064710617065,0.0,0.0,0.0,0.75,227.5,0.0,0.5,0.0,0.0,0.0,0.592930018901825,0.04770641028881073,-0.5,0.0,0.5,0.5,0.0,0.0625,0.25,1.75
,,,,,,,,,,,,,,,,,,,,,,,2970,0.0,0.0,1.0,0.0,0.0,768.0,0.0,1.0,0.0,1.0,0.0,0.9043489694595337,0.07223494350910187,-1.5,0.0,0.0,0.0,0.0,-0.375,-1.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2971,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.4368788003921509,0.03495030477643013,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2972,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2973,0.0,0.0,1.0,0.0,0.0,262.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,-0.375,-1.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2974,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.9381629228591919,0.0747753158211708,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2975,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2976,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2977,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2978,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2979,0.7071065902709961,0.0,1.0,-0.5,0.0,554.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.25,1.0,2.5
,,,,,,,,,,,,,,,,,,,,,,,2980,0.7071048021316528,0.0,1.0,-0.75,0.0,325.0,0.0,0.0,1.0,0.0,1.0,0.5795475840568542,0.04985091835260391,1.5,3.0,0.0,0.0,0.0,0.9375,3.75,0.25
,,,,,,,,,,,,,,,,,,,,,,,2981,0.7071057558059692,0.0,1.0,0.0,0.0,384.0,0.5,1.0,0.0,0.0,0.0,0.6680842638015747,0.0556073896586895,-2.0,0.0,0.0,0.0,0.0,-0.5,-2.0,0.5
,,,,,,,,,,,,,,,,,,,,,,,2982,0.0,0.0,1.0,0.0,0.0,268.5,0.0,1.0,0.0,1.0,0.0,0.38423633575439453,-0.6763668656349182,-1.5,0.0,0.0,0.0,0.0,-0.375,-1.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2983,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0408204793930054,0.08335881680250168,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2984,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2985,0.0,0.0,1.0,-1.0,0.0,406.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.5,3.0,0.0,0.0,0.0,0.875,3.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2986,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7181937098503113,0.06402614712715149,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2987,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2988,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2989,0.7071065902709961,0.0,1.0,-0.5,0.0,344.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.25,1.0,2.5
,,,,,,,,,,,,,,,,,,,,,,,2990,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6036145091056824,0.051536258310079575,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2991,0.0,0.0,1.0,0.0,0.0,268.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.125,0.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2992,0.7071065902709961,0.0,1.0,-0.5,0.0,261.5,0.5,0.5,0.5,0.0,0.5,0.791577160358429,0.06346803158521652,-0.5,1.5,0.0,0.0,0.0,0.125,0.5,3.0
,,,,,,,,,,,,,,,,,,,,,,,2993,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.3680759370326996,-0.6776605844497681,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2994,0.7071065902709961,0.0,1.0,-0.5,0.0,216.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.25,1.0,2.5
,,,,,,,,,,,,,,,,,,,,,,,2995,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.9336798191070557,0.07660724222660065,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2996,0.7071067094802856,0.0,0.0,1.5,0.75,277.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,1.5,0.5,0.5,0.0,0.9375,3.75,5.25
,,,,,,,,,,,,,,,,,,,,,,,2997,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7326493859291077,0.06097497418522835,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2998,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,2999,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,3000,0.707106351852417,0.0,0.0,0.0,0.75,433.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.5,0.5,0.0,-0.0625,-0.25,1.25
,,,,,,,,,,,,,,,,,,,,,,,3001,0.7071057558059692,0.0,1.0,0.0,0.0,364.0,0.5,1.0,0.0,0.0,0.0,0.6958848834037781,0.05971615016460419,-2.0,0.0,0.0,0.0,0.0,-0.5,-2.0,0.5
,,,,,,,,,,,,,,,,,,,,,,,3002,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.3255078196525574,-0.6810652017593384,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,3003,0.7071067094802856,0.0,0.0,1.5,0.75,135.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,-0.5,1.5,0.5,0.5,0.0,0.8125,3.25,5.75
,,,,,,,,,,,,,,,,,,,,,,,3004,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.8021053671836853,-0.6429381966590881,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,3005,0.7071065306663513,0.0,0.0,1.625,0.75,234.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.5,3.0,0.5,0.5,0.0,1.71875,6.875,2.125
,,,,,,,,,,,,,,,,,,,,,,,3006,0.7071066498756409,0.0,1.0,0.125,0.0,126.0,0.5,0.5,0.5,0.0,0.5,0.6904354095458984,0.05779867246747017,-0.5,1.5,0.0,0.0,0.0,0.28125,1.125,3.625
,,,,,,,,,,,,,,,,,,,,,,,3007,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.781103789806366,-0.6446183919906616,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
0.17772191762924194,0.04545454680919647,0.8582887649536133,0.12767378985881805,0.1403743326663971,124.9491958618164,0.6417112350463867,0.7847593426704407,0.13770052790641785,0.7486631274223328,0.14705882966518402,0.0,0.0,-1.5989304780960083,0.4131016135215759,0.0935828909277916,0.09625668078660965,0.0,-0.2294451892375946,-0.9177807569503784,0.5314171314239502,,,3008,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,3009,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,3010,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,3011,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,3012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,3013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,3014,0.0,0.0,1.0,0.5,0.0,305.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.5,3.0,0.0,1.0,0.0,1.25,5.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,3015,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.8871868848800659,0.07238973677158356,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,3016,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,3017,0.7071067094802856,0.0,0.0,1.5,0.75,249.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,1.5,0.5,0.5,0.0,0.9375,3.75,5.25
,,,,,,,,,,,,,,,,,,,,,,,3018,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.8226199746131897,0.06558451056480408,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,3019,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,3020,0.7071057558059692,0.0,1.0,0.0,0.0,131.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-0.5,-2.0,0.5
,,,,,,,,,,,,,,,,,,,,,,,3021,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7476654052734375,-0.6472924947738647,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,3022,0.7071062922477722,0.0,1.0,0.0,0.0,220.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,-0.125,-0.5,1.0
,,,,,,,,,,,,,,,,,,,,,,,3023,0.0,1.0,0.0,0.5,1.5,591.5,0.0,0.0,1.0,1.0,1.0,0.8356940150260925,0.066995769739151,1.5,3.0,1.0,1.0,0.0,1.625,6.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,3024,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.4005109667778015,0.03236064687371254,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,3025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,3026,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,3027,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,3028,0.0,0.0,1.0,0.0,0.0,203.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,-0.375,-1.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,3029,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.9194341897964478,0.0735393539071083,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,3030,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
