answer_single_number_rate,call_index,dataset_role,dense_wrong_reward_std,empty_response_rate,extracted_none_rate,fallback_guarded_wrong_reward_std,fallback_number_used_rate,fallback_numeric_exact_rate,format_accuracy,guarded_wrong_reward_std,no_close_answer_rate,numeric_exact_rate,overlong_rate_1200,overlong_rate_1600,parser_false_negative_rate,reward_format_leakage,reward_hacking_rate,reward_mean,reward_mode,reward_numeric_margin,robust_numeric_exact_rate,rows,run_id
1.0,4237,['train' 'train'],,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,3.0,baseline,,1.0,2,R6_lora_r32_rollout320
1.0,4238,['train' 'train'],0.0,0.0,0.5,3.75,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,3.5,0.5,2.25,baseline,-2.5,0.5,2,R6_lora_r32_rollout320
1.0,4239,['train' 'train'],0.0,0.0,0.0,3.75,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,3.5,0.5,6.25,baseline,5.5,0.5,2,R6_lora_r32_rollout320
1.0,4240,['train' 'train'],0.625,0.0,0.0,0.875,0.0,0.0,0.5,0.875,0.0,0.0,0.0,0.0,0.0,4.75,0.5,2.125,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,4241,['train' 'train'],,0.0,0.5,0.0,0.0,0.0,0.5,,0.0,0.5,0.0,0.0,1.0,6.0,0.5,2.75,baseline,-6.5,1.0,2,R6_lora_r32_rollout320
0.5,4242,['train' 'train'],0.75,0.0,0.5,1.25,0.0,0.0,0.5,1.25,0.0,0.0,0.0,0.0,0.0,4.0,0.5,0.75,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,4243,['train' 'train'],,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,,0.0,9.0,baseline,,1.0,2,R6_lora_r32_rollout320
1.0,4244,['train' 'train'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,3.5,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,4245,['train' 'train'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,1.0,3.75,baseline,,0.0,2,R6_lora_r32_rollout320
0.5,4246,['train' 'train'],0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.25,baseline,1.5,0.5,2,R6_lora_r32_rollout320
1.0,4247,['train' 'train'],,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,,0.0,9.0,baseline,,1.0,2,R6_lora_r32_rollout320
1.0,4248,['train' 'train'],0.0,0.0,0.0,3.75,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,3.5,0.5,6.25,baseline,5.5,0.5,2,R6_lora_r32_rollout320
0.5,4249,['train' 'train'],0.625,0.0,0.5,0.875,0.0,0.0,0.5,0.875,0.0,0.0,0.0,0.0,0.0,3.5,0.5,2.0,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,4250,['train' 'train'],,0.0,0.0,0.0,0.0,0.0,0.5,,0.0,1.0,0.0,0.0,0.0,,0.0,6.0,baseline,,1.0,2,R6_lora_r32_rollout320
1.0,4251,['train' 'train'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,4.0,1.0,4.0,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,4252,['train' 'train'],0.0,0.0,0.0,3.75,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,3.5,0.5,6.25,baseline,5.5,0.5,2,R6_lora_r32_rollout320
1.0,4253,['train' 'train'],,0.0,0.5,0.0,0.0,0.0,1.0,,0.0,0.5,0.0,0.0,0.0,6.5,0.5,6.5,baseline,0.0,1.0,2,R6_lora_r32_rollout320
1.0,4254,['train' 'train'],0.0,0.0,0.0,3.75,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,3.5,0.5,2.25,baseline,-2.5,0.5,2,R6_lora_r32_rollout320
0.5,4255,['train' 'train'],0.0,0.0,0.5,4.125,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,,0.0,0.75,baseline,2.5,0.5,2,R6_lora_r32_rollout320
0.5,4256,['train' 'train'],0.0,0.0,0.0,3.75,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,4.25,baseline,9.5,0.5,2,R6_lora_r32_rollout320
1.0,4257,['train' 'train'],0.0,0.0,0.0,3.75,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,3.5,0.5,6.25,baseline,5.5,0.5,2,R6_lora_r32_rollout320
1.0,4258,['train' 'train'],,0.0,0.0,0.0,0.0,0.0,0.5,,0.0,1.0,0.0,0.0,0.0,,0.0,5.0,baseline,,1.0,2,R6_lora_r32_rollout320
1.0,4259,['train' 'train'],1.5,0.0,1.0,1.75,0.0,0.0,1.0,1.75,0.0,0.0,0.0,0.0,0.0,4.25,1.0,4.25,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,4260,['train' 'train'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,3.5,1.0,3.5,baseline,,0.0,2,R6_lora_r32_rollout320
0.0,4261,['train' 'train'],0.0,0.0,1.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,-1.5,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,4262,['train' 'train'],,0.0,0.0,0.0,0.0,0.0,0.5,,0.0,1.0,0.0,0.0,0.0,,0.0,5.0,baseline,,1.0,2,R6_lora_r32_rollout320
1.0,4263,['train' 'train'],0.625,0.0,0.0,0.875,0.0,0.0,0.5,0.875,0.0,0.0,0.0,0.0,0.0,4.75,0.5,2.125,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,4264,['train' 'train'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.5,baseline,,0.0,2,R6_lora_r32_rollout320
0.5,4265,['train' 'train'],0.0,0.0,0.5,3.25,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,,0.0,-0.25,baseline,2.5,0.5,2,R6_lora_r32_rollout320
0.5,4266,['train' 'train'],0.75,0.0,0.5,1.25,0.0,0.0,0.5,1.25,0.0,0.0,0.0,0.0,0.0,3.5,0.5,0.5,baseline,,0.0,2,R6_lora_r32_rollout320
0.5,4267,['train' 'train'],0.0,0.0,0.0,3.75,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,4.0,0.5,6.5,baseline,5.0,0.5,2,R6_lora_r32_rollout320
1.0,4268,['train' 'train'],0.625,0.0,0.0,0.875,0.0,0.0,1.0,0.875,0.0,0.0,0.0,0.0,0.0,3.5,1.0,3.5,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,4269,['train' 'train'],0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.5,1.5,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,4270,['train' 'train'],0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,3.5,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,4271,['train' 'train'],0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,3.5,0.5,1.0,baseline,,0.0,2,R6_lora_r32_rollout320
0.0,4272,['train' 'train'],0.75,0.0,1.0,0.375,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,,0.0,-1.0,baseline,,0.0,2,R6_lora_r32_rollout320
0.5,4273,['train' 'train'],0.75,0.0,0.5,0.375,0.0,0.0,0.5,1.25,0.0,0.0,0.0,0.0,0.0,3.5,0.5,1.0,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,4648,['train' 'train'],,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,baseline,,1.0,2,R6_lora_r32_rollout320
0.5,4649,['train' 'train'],0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,1.0,3.75,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,4650,['train' 'train'],0.0,0.0,0.0,2.875,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.25,baseline,1.5,0.5,2,R6_lora_r32_rollout320
1.0,4651,['train' 'train'],,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,,0.0,9.0,baseline,,1.0,2,R6_lora_r32_rollout320
1.0,4652,['train' 'train'],0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,3.75,1.0,3.75,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,4653,['train' 'train'],1.0,0.0,0.0,1.25,0.0,0.0,0.5,1.25,0.0,0.0,0.0,0.0,0.0,3.5,0.5,1.5,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,4654,['train' 'train'],0.0,0.0,0.0,3.75,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,3.5,0.5,6.25,baseline,5.5,0.5,2,R6_lora_r32_rollout320
1.0,4655,['train' 'train'],0.0,0.0,0.5,3.75,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,4.0,0.5,6.5,baseline,5.0,0.5,2,R6_lora_r32_rollout320
1.0,4656,['train' 'train'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,3.5,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,4657,['train' 'train'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,4.75,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,4658,['train' 'train'],0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.25,baseline,1.5,0.5,2,R6_lora_r32_rollout320
1.0,4659,['train' 'train'],,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,,0.0,9.0,baseline,,1.0,2,R6_lora_r32_rollout320
1.0,4660,['train' 'train'],0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,3.5,0.5,2.5,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,4661,['train' 'train'],,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,,0.0,9.0,baseline,,1.0,2,R6_lora_r32_rollout320
1.0,4662,['train' 'train'],0.0,0.0,0.0,3.75,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,3.5,0.5,2.25,baseline,-2.5,0.5,2,R6_lora_r32_rollout320
1.0,4663,['train' 'train'],0.0,0.0,0.5,3.75,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,3.5,0.5,6.25,baseline,5.5,0.5,2,R6_lora_r32_rollout320
0.5,4664,['train' 'train'],0.75,0.0,0.5,3.375,0.0,0.0,0.5,1.25,0.0,0.0,0.5,0.5,0.0,3.5,0.5,1.0,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,4665,['train' 'train'],,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,,0.0,9.0,baseline,,1.0,2,R6_lora_r32_rollout320
1.0,4666,['train' 'train'],,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,,0.0,9.0,baseline,,1.0,2,R6_lora_r32_rollout320
1.0,4667,['train' 'train'],0.0,0.0,0.0,2.875,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,4.75,0.5,6.875,baseline,4.25,0.5,2,R6_lora_r32_rollout320
1.0,4668,['train' 'train'],0.0,0.0,0.0,3.75,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,4.25,baseline,9.5,0.5,2,R6_lora_r32_rollout320
1.0,4669,['train' 'train'],0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,4.0,0.5,3.0,baseline,-2.0,0.5,2,R6_lora_r32_rollout320
1.0,4670,['train' 'train'],0.0,0.0,0.0,3.75,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,3.75,baseline,8.5,0.5,2,R6_lora_r32_rollout320
1.0,4671,['train' 'train'],,0.0,0.0,0.0,0.0,0.0,0.5,,0.0,1.0,0.5,0.0,0.0,,0.0,5.0,baseline,,1.0,2,R6_lora_r32_rollout320
1.0,4672,['train' 'train'],0.0,0.0,0.5,3.75,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,4.75,baseline,8.5,0.5,2,R6_lora_r32_rollout320
1.0,4673,['train' 'train'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,3.5,baseline,,0.0,2,R6_lora_r32_rollout320
0.5,4674,['train' 'train'],0.0,0.0,0.5,3.75,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,4.75,baseline,8.5,0.5,2,R6_lora_r32_rollout320
1.0,4675,['train' 'train'],,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,,0.0,9.0,baseline,,1.0,2,R6_lora_r32_rollout320
1.0,4676,['train' 'train'],0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.5,1.75,baseline,,0.0,2,R6_lora_r32_rollout320
0.0,4677,['train' 'train'],0.0,0.0,1.0,0.875,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,,0.0,-0.5,baseline,,0.0,2,R6_lora_r32_rollout320
0.0,4678,['train' 'train'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,4.0,baseline,,0.0,2,R6_lora_r32_rollout320
0.5,4679,['train' 'train'],0.0,0.0,0.5,0.375,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,3.25,baseline,11.5,0.5,2,R6_lora_r32_rollout320
1.0,4680,['train' 'train'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,0.0,-0.5,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,4681,['train' 'train'],,0.0,0.0,0.0,0.0,0.0,0.5,,0.0,1.0,0.0,0.0,0.0,,0.0,5.5,baseline,,1.0,2,R6_lora_r32_rollout320
0.0,4682,['train' 'train'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,4683,['train' 'train'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,-0.5,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,4684,['train' 'train'],0.0,0.0,0.0,3.75,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,4.0,0.5,3.0,baseline,-2.0,0.5,2,R6_lora_r32_rollout320
0.0,4685,['train' 'train'],0.0,0.0,1.0,0.875,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,,0.0,-1.5,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,4686,['train' 'train'],,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,,0.0,6.5,baseline,,1.0,2,R6_lora_r32_rollout320
1.0,4687,['train' 'train'],0.0,0.0,0.0,3.75,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,3.5,0.5,6.25,baseline,5.5,0.5,2,R6_lora_r32_rollout320
1.0,4688,['train' 'train'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,3.5,1.0,3.5,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,4689,['train' 'train'],0.0,0.0,0.0,3.75,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,3.5,0.5,6.25,baseline,5.5,0.5,2,R6_lora_r32_rollout320
1.0,4690,['train' 'train'],,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,,0.0,6.5,baseline,,1.0,2,R6_lora_r32_rollout320
1.0,4691,['train' 'train'],0.0,0.0,0.0,3.75,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,3.5,0.5,6.25,baseline,5.5,0.5,2,R6_lora_r32_rollout320
1.0,4692,['train' 'train'],0.0,0.0,0.0,3.75,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,2.5,0.0,5.75,baseline,6.5,0.5,2,R6_lora_r32_rollout320
1.0,4693,['train' 'train'],,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,,0.0,9.0,baseline,,1.0,2,R6_lora_r32_rollout320
1.0,4694,['train' 'train'],,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,,0.0,9.0,baseline,,1.0,2,R6_lora_r32_rollout320
1.0,4695,['train' 'train'],0.0,0.0,0.0,3.75,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,3.5,0.5,6.25,baseline,5.5,0.5,2,R6_lora_r32_rollout320
0.5,4696,['train' 'train'],0.0,0.0,0.5,3.25,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,,0.0,0.25,baseline,3.5,0.5,2,R6_lora_r32_rollout320
1.0,4697,['train' 'train'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,4698,['train' 'train'],0.0,0.0,0.0,2.875,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,3.5,0.5,6.25,baseline,5.5,0.5,2,R6_lora_r32_rollout320
0.5,4699,['train' 'train'],0.0,0.0,0.0,3.75,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0,0.5,6.0,baseline,6.0,0.5,2,R6_lora_r32_rollout320
1.0,4700,['train' 'train'],0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.5,1.5,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,4701,['train' 'train'],0.0,0.0,0.0,3.75,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,3.5,0.5,6.25,baseline,5.5,0.5,2,R6_lora_r32_rollout320
1.0,4702,['train' 'train'],0.0,0.0,0.0,3.75,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,3.5,0.5,6.25,baseline,5.5,0.5,2,R6_lora_r32_rollout320
1.0,4703,['train' 'train'],0.0,0.0,0.0,2.875,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,3.5,0.5,6.25,baseline,5.5,0.5,2,R6_lora_r32_rollout320
0.0,4704,['train' 'train'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,,0.0,0.0,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,4705,['train' 'train'],0.0,0.0,0.0,3.75,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,3.5,0.5,1.75,baseline,-3.5,0.5,2,R6_lora_r32_rollout320
0.5,4706,['train' 'train'],1.375,0.0,0.5,0.375,0.0,0.0,0.0,2.125,0.5,0.0,0.0,0.0,0.0,,0.0,-0.5,baseline,,0.0,2,R6_lora_r32_rollout320
0.5,4707,['train' 'train'],,0.0,0.5,0.0,0.0,0.0,0.5,,0.0,0.5,0.0,0.0,0.5,4.0,0.5,2.5,baseline,-3.0,1.0,2,R6_lora_r32_rollout320
1.0,4708,['train' 'train'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,3.5,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,4709,['train' 'train'],0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,1.25,baseline,1.5,0.5,2,R6_lora_r32_rollout320
0.5,4710,['train' 'train'],0.0,0.0,0.5,3.75,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,4.0,0.5,4.75,baseline,1.5,0.5,2,R6_lora_r32_rollout320
1.0,4711,['train' 'train'],0.0,0.0,0.0,3.75,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,3.5,0.5,6.25,baseline,5.5,0.5,2,R6_lora_r32_rollout320
1.0,4712,['train' 'train'],0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.5,2.0,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,4713,['train' 'train'],,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,,0.0,9.0,baseline,,1.0,2,R6_lora_r32_rollout320
1.0,4714,['train' 'train'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,4715,['train' 'train'],,0.0,0.0,0.0,0.0,0.0,0.5,,0.0,1.0,0.0,0.0,0.0,,0.0,5.0,baseline,,1.0,2,R6_lora_r32_rollout320
1.0,4716,['train' 'train'],,0.0,0.0,0.0,0.0,0.0,0.5,,0.0,1.0,0.0,0.0,0.0,,0.0,6.0,baseline,,1.0,2,R6_lora_r32_rollout320
1.0,4717,['train' 'train'],,0.0,0.0,0.0,0.0,0.0,0.5,,0.0,1.0,0.0,0.0,0.0,,0.0,5.5,baseline,,1.0,2,R6_lora_r32_rollout320
1.0,4718,['train' 'train'],0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,3.5,0.5,1.0,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,4719,['train' 'train'],,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,,0.0,9.0,baseline,,1.0,2,R6_lora_r32_rollout320
0.5,4720,['train' 'train'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,1.0,3.75,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,4721,['train' 'train'],0.0,0.0,0.5,3.75,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,4.0,0.5,6.5,baseline,5.0,0.5,2,R6_lora_r32_rollout320
0.0,4722,['train' 'train'],0.75,0.0,0.5,0.375,0.0,0.0,0.0,1.25,0.5,0.0,0.0,0.0,0.0,,0.0,1.0,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,4723,['train' 'train'],0.0,0.0,0.0,3.75,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,3.5,0.5,2.25,baseline,-2.5,0.5,2,R6_lora_r32_rollout320
0.5,4724,['train' 'train'],0.0,0.0,0.5,3.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.25,baseline,3.5,0.5,2,R6_lora_r32_rollout320
1.0,4725,['train' 'train'],,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,,0.0,9.0,baseline,,1.0,2,R6_lora_r32_rollout320
0.5,4726,['train' 'train'],0.75,0.0,0.5,0.375,0.0,0.0,0.5,1.25,0.0,0.0,0.5,0.5,0.0,3.5,0.5,1.0,baseline,,0.0,2,R6_lora_r32_rollout320
0.5,4727,['train' 'train'],0.0,0.0,0.5,4.125,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,,0.0,0.25,baseline,-0.5,0.5,2,R6_lora_r32_rollout320
1.0,4728,['train' 'train'],0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.5,2.0,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,4729,['train' 'train'],0.625,0.0,0.0,0.875,0.0,0.0,1.0,0.875,0.0,0.0,0.0,0.0,0.0,4.125,1.0,4.125,baseline,,0.0,2,R6_lora_r32_rollout320
0.5,4730,['train' 'train'],1.0,0.0,0.5,1.25,0.0,0.0,1.0,1.25,0.0,0.0,0.0,0.0,0.0,3.75,1.0,3.75,baseline,,0.0,2,R6_lora_r32_rollout320
0.0,4731,['train' 'train'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.0,baseline,,0.0,2,R6_lora_r32_rollout320
0.5,4732,['train' 'train'],0.75,0.0,1.0,1.375,0.0,0.0,0.5,1.25,0.0,0.0,0.5,0.0,0.0,4.0,0.5,1.75,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,4733,['train' 'train'],1.5,0.0,0.0,1.75,0.0,0.0,1.0,1.75,0.0,0.0,0.0,0.0,0.0,4.5,1.0,4.5,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,4734,['train' 'train'],,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,1.0,0.0,0.0,0.0,,0.0,0.5,baseline,,1.0,2,R6_lora_r32_rollout320
1.0,4735,['train' 'train'],,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,,0.0,9.0,baseline,,1.0,2,R6_lora_r32_rollout320
0.5,4736,['train' 'train'],0.0,0.0,0.5,0.375,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,,0.0,1.5,baseline,1.0,0.5,2,R6_lora_r32_rollout320
1.0,4737,['train' 'train'],0.0,0.0,0.0,3.75,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,3.5,0.5,6.25,baseline,5.5,0.5,2,R6_lora_r32_rollout320
0.5,4738,['train' 'train'],0.75,0.0,0.5,0.375,0.0,0.0,0.0,1.25,0.5,0.0,0.5,0.5,0.0,,0.0,-2.0,baseline,,0.0,2,R6_lora_r32_rollout320
1.0,4739,['train' 'train'],0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,,0.0,1.25,baseline,1.5,0.5,2,R6_lora_r32_rollout320
1.0,4740,['train' 'train'],,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,baseline,,1.0,2,R6_lora_r32_rollout320
0.5,4741,['train' 'train'],0.0,0.0,0.5,4.125,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,3.25,baseline,11.5,0.5,2,R6_lora_r32_rollout320
1.0,4742,['train' 'train'],,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,,0.0,9.0,baseline,,1.0,2,R6_lora_r32_rollout320
1.0,4743,['train' 'train'],0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,,0.0,1.25,baseline,1.5,0.5,2,R6_lora_r32_rollout320
0.5,4744,['train' 'train'],0.75,0.0,0.5,0.375,0.0,0.0,0.0,1.25,0.0,0.0,0.5,0.5,0.0,,0.0,-0.5,baseline,,0.0,2,R6_lora_r32_rollout320
